track_id,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12,genre
TRQYACT128EF361909,46.6667988615,48.9689468691,7.1394819734,5.3454060721,10.1845180266,11.699212523699998,-14.848396584400001,-12.1908349146,5.1413567362,3.1750664137,-4.3159753321,1.5283889943,12.344442183499998,1603.79148158,1716.76383153,2166.67014393,1135.6963727,1053.77077256,767.2054640380001,584.192919026,416.14981642699996,431.448297178,351.80496717,274.502884682,pop
TRCEWIX12903CA8FCC,38.9719666667,44.7615321839,54.6620747126,31.400154023,-15.468448275899998,14.4845586207,23.1563862069,9.160833333300001,-11.209952873599999,9.0236643678,-4.9850586207,12.2779195402,18.2081897518,2119.56580798,3906.48481222,3401.67623973,1491.08969182,1264.98914981,1883.00429499,1287.83605181,472.593214146,566.522442651,504.39731719300005,237.714591235,classic pop and rock
TRVAPGG128F9301B76,43.5785367762,-41.2561541471,-33.6616956182,1.7666017214,2.532958529,-8.5629953052,-23.3187754304,-12.211311424100002,-2.9811392801,2.035258216,7.190047730800001,21.1095187793,29.4740427369,1385.6428246,1351.63883349,1155.32918529,462.28083594699996,882.31431039,533.511698578,326.161567531,293.137128558,214.567895692,198.16023452,324.64581894,folk
TRWLTZP128F92F1AC4,48.410273703,52.788313059,4.0403810376,-13.363783542,-29.555722719099997,-17.619588551,-13.723994633299998,3.9657155635000003,-2.2835062612,-0.0919177102,-1.7120554562,-6.168109123400001,16.248700488599997,1492.96860413,695.19749727,534.160589279,1756.8938054999999,464.511783541,307.058673322,221.18909708400003,279.474246683,161.70285684799998,128.825115766,270.549835518,punk
TRTXOVZ128F92D8277,36.5968103976,-99.7532599388,-16.0723180428,-28.6629480122,-35.7637370031,-24.137611620799998,-5.8375657491999995,2.3999143731,13.2791253823,3.5515993883999997,3.3734525994,24.5103669725,18.183994019100002,1667.32761626,1470.02238507,728.48453167,692.0259343280001,305.05015834799997,526.4559066,205.62998503900002,410.736888544,194.126309885,91.0866636545,558.077996006,metal
TRRIHSE128F92F5404,47.4979288762,1.80014367,-6.9711223329,-1.850571835,-5.9032788051,-24.3658819346,-11.9493399716,-5.37385633,18.177116642999998,9.6193058322,4.8784438122000005,-1.8161820768,12.3619240689,694.1411425580001,453.932208133,673.378422054,316.603793692,742.64390246,258.09756828400003,241.60027611200002,87.49498241879999,144.220095999,321.497088847,148.697173566,classic pop and rock
TRREDOP128C7196820,37.2057431355,18.9349317981,-43.2505048716,-16.329676705,-18.0865172719,1.8427555359,-20.5399264836,6.7096297609,7.2896288751,6.2279920283,-3.2112125775,7.4937130203999995,18.1579967206,855.894849095,1052.73005085,1204.70215388,663.680515814,713.260536507,376.67284989800004,479.98198899,261.045389725,266.210085503,233.60877056099997,168.092203168,dance and electronica
TRMKWZV128F93351E6,50.4318755304,25.9022602546,48.8869490806,5.2091980198,-19.1740636492,-11.6312164074,4.1888076379,-4.2546478076,16.3560381895,4.2771584158,-1.4062602546,-4.881705799200001,7.6824226125,880.246630549,829.944133078,605.257754976,1061.74830581,418.22060327,459.087178441,318.05752253099996,250.991653895,193.262304815,207.59363551400003,201.22410462099998,classic pop and rock
TRGYXSN12903CEA7A8,42.2197283951,-69.2857229081,26.9433429355,42.690563786,-50.9195294925,12.4897050754,21.2145980796,-27.1339986283,7.141932784600001,-2.3489053498,7.930496570599999,19.4942153635,29.770408768499998,2004.10018695,2783.99909928,2356.86555985,734.060548095,1910.10782878,867.96844057,768.3485496860001,565.375172343,559.364514585,438.22695104,531.212978457,dance and electronica
TRSWSRK12903CE6C09,38.7331127406,-70.6824527956,-31.0270091659,-10.2156846929,-3.9733648029000004,0.8935068744,-11.2271970669,-7.9447268561,5.2080641613,1.5600439963,-3.9255792851,11.317918423499998,33.4592240982,3662.92686641,1973.7900845,2172.96653801,999.891537729,1086.70677111,770.685285368,809.9811274960001,563.678794639,479.91054242300004,437.30630768599997,382.454789001,folk
TRBNPDA128F92DC584,44.4491680556,-14.3640611111,2.0787805556,-10.1005722222,10.7426194444,-14.0123722222,2.1195236111,-1.9070569444,-5.9277708333,-0.6959097222,-2.9232291667,8.7532361111,29.7099530231,2405.40454554,2052.25021503,1424.21084567,1088.94269606,554.944263073,876.460452863,475.78428364800004,534.428042054,304.154503432,242.951625138,474.80516836099997,pop
TRJMNVO128F426CC07,36.4430346535,-58.5732227723,22.335450495,-6.1776732673,30.444029703,-16.7360742574,-14.5838811881,1.5147623762,-4.8839999999999995,-2.1485891089,3.7885792079000002,-4.440960396,71.8387509146,3809.42557186,1601.5663648,1451.53461056,741.520271405,483.180400316,420.293679283,464.58875452800004,316.060570446,241.83121837099998,185.808447937,279.530714662,folk
TRMIJLE128F424D8CF,42.2868185654,-5.5671097046,11.9182679325,3.2154746835,19.3638122363,8.7707025317,0.3314683544,-17.624407172999998,9.3628797468,-6.7036413502,-4.6637004219,6.749685653999999,38.0839630346,1208.5447614,1588.82186507,1885.43571544,497.07557292,1506.42092448,476.932064612,529.4316656459999,253.15725918599998,272.922964289,238.22374633599998,212.130676583,classic pop and rock
TRPMLDS128F14548A6,44.3002575058,-6.8511639723,-27.9506512702,25.6642667436,11.4958706697,1.6096027713999999,-9.2649330254,-13.5446766744,13.3796547344,4.974317552,7.0285658199,7.4661316397,31.2896625538,2007.34450312,2307.59781108,2150.99642905,856.8172908419999,1617.01105136,936.629845691,681.98581969,318.651382288,355.249270455,310.085438862,329.733800405,classic pop and rock
TRLHCJF128F42324F7,30.5860737705,-36.348795082,94.0403032787,10.1246557377,22.045926229499997,-8.9358032787,-15.502434426199999,-5.8944754098,-6.418573770499999,-6.5821803279,-0.3591803279,6.3449754098,44.5316720355,2760.60231861,2501.32227438,1689.25372785,1313.33281502,298.175363847,691.1279371310001,418.661854381,525.1112676380001,229.828463443,346.70491400000003,307.505826188,classical
TRYRVOY128F92FA48D,32.8197944444,-45.0629222222,9.2523888889,-11.0278888889,8.3233462963,0.2601333333,-20.7201111111,-1.353637037,6.0154722222000006,2.9674944443999998,0.09219629630000001,9.8390648148,23.754707104,1376.3122772,1241.34403952,1321.53237444,572.45690163,683.188107764,458.811409195,358.246601916,426.86831290099997,259.211940554,272.16582583900004,274.526986131,folk
TRZEPVL128F42AD582,40.0403125649,9.4514932503,-0.8754859813,3.861788162,28.8437601246,14.693780893,-2.2433717549,2.5546967809,-0.5702824507,5.5877341641,-6.131570093500001,10.3087393562,40.6643457559,3031.54401049,3501.93157902,4939.73159154,1531.17833299,2162.99946577,1166.20409261,1204.05964818,493.672274471,604.995047308,893.5711702389999,572.4923535930001,soul and reggae
TRHDVWE128F14923E1,43.2184423592,77.7185241287,46.0831595174,19.3380455764,-54.755166219799996,12.7585281501,16.8292855228,-6.647815013400001,13.951922252000001,-4.611308311,-1.9515670241,20.7481957105,17.8008678231,3090.9728135,934.128506566,1834.48033268,549.000415181,1289.30674302,579.182998963,472.706919105,229.08434908799998,443.433851208,360.690765189,268.591935109,classic pop and rock
TRHWTHV128F9348C87,47.9944375,-5.349942602,22.8350637755,5.4246415816,21.7999081633,-13.141376275499999,11.237625,10.4608533163,-8.8538469388,1.2455229592000001,-0.4092372449,-2.6587181122,40.124092843,4219.6526687,2782.07961218,1424.92936001,1014.6580785,949.8528891660001,628.126542155,469.499120786,381.992053956,240.28374758900003,355.555612515,213.87559168200002,pop
TRPGIAC12903CCCCA7,31.6529407783,-166.072424704,-43.9518460237,0.0220270728,18.1027225042,-34.8464230118,17.6862588832,15.948416243699999,-4.3875685279,-5.8582622673,3.0495042300999997,-12.2809661591,101.340939812,8484.18596435,7178.71772479,1170.18312969,1351.01519772,1508.4257268,572.843836327,2310.71393895,360.598544096,451.637446576,154.33169271,207.981984124,dance and electronica
TRAKCCV128F4266EBB,40.1919350709,105.058418839,-27.9531970736,5.5900964792,-12.6207951532,-1.9887887516999998,15.340763145899999,7.692957476,-3.8265893919,0.0688866027,-4.4431083676,0.5489208962,15.6846265161,2931.34337158,3885.14508024,825.6975539539999,1110.91553013,903.4238351810001,795.064443945,530.7576120040001,430.964300039,288.64718735900004,317.630072912,404.345304522,dance and electronica
TRDNFTG128F146592D,38.0052225998,-38.3081886151,-63.692451147,16.1285964316,0.6028640612,6.4347926933,-14.885503823299999,-14.282640611700002,-2.0795114698,0.6728487681,3.3812693287999998,4.2338428207,36.7426663481,1401.51699774,1438.68924024,4776.12050138,790.021004447,2495.24712253,468.03879937,810.5399488830001,404.727955866,642.229708659,511.928075303,290.950271069,punk
TRHGNDE128F146673A,33.7264721485,4.2446498674,-25.7995782493,-2.5882811671,-9.415472148500001,-0.7460185676000001,0.993259947,7.6799628647,-5.9671167109,8.8645782493,-6.104132626,2.1783209549,101.163688902,3550.05271967,2284.99207275,2246.33883004,1685.00401228,1106.99609726,628.517565084,839.83976507,575.0075417109999,469.426514965,393.67695572800005,311.17868129,classic pop and rock
TRASZZB128F92D5439,34.8835748373,-140.978986985,34.0441236443,-11.08264859,36.570670281999995,-21.662941431700002,-19.0638004338,3.1471887202,-12.5308980477,-6.7170650759,3.0605010846,-4.6235119306,18.878794149,2379.58954145,1126.1571321,962.766523525,907.7453218439999,237.808478814,793.769272489,273.386798019,357.091223905,210.130101375,152.455439421,364.107830215,folk
TRWQQRH128F932CBBB,43.7362666667,26.5634578616,5.2234616352,3.2728641509,-4.9923295598,2.7749433962,-30.4073559748,-9.5384893082,26.1466440252,0.5572842767,1.8099194968999999,13.390188679200001,6.8389895918,1538.02940572,1094.44526805,1583.72069496,1715.5257445,1054.02657028,476.83072578400004,494.30331596300005,386.02647215900004,340.945370792,267.577830773,249.739006903,classic pop and rock
TRHGVBM128F42A22E6,33.5027306667,-102.998674667,-39.886312,-29.2856,-24.848776,3.4064613333,-49.6067466667,-23.198349333299998,1.2767786667,-15.8325893333,5.5048346667,32.3407813333,9.9302138021,2905.38528542,1382.02895145,1143.0280177000002,967.70537748,555.842542062,448.649720418,492.99530323,554.332909458,324.786753181,179.020487178,297.564470176,classic pop and rock
TRJZWST12903CE7B77,35.5999549839,-119.441086817,65.2105594855,14.9187073955,-51.6278504823,14.4770675241,-17.3435514469,5.0732427653,-19.5146109325,0.693403537,4.0393617363,3.0863215433999995,24.082843149099997,1351.33898982,1770.65270486,1280.17044813,947.9592661789999,792.899675015,394.952703135,241.66570726400002,349.549688788,178.178243961,215.872034173,173.28117528200002,folk
TRPYAMV128F9328107,42.752121447,-40.9771421189,35.1466149871,-0.9632661499,31.0545762274,-16.2352842377,-22.248377260999998,-8.6388630491,5.7779560724,-0.7097829456999999,6.24674677,10.3140826873,42.9562282307,2101.16948489,2072.599966,1598.48095171,1515.1339389,681.929339066,895.304439775,436.141297446,947.526305458,303.185184713,173.952604489,511.640113885,classic pop and rock
TRPYSXI128F92EB08B,43.8319019074,-22.591626703,-28.384893733,-18.962880109,0.8573542234,-6.075366485,-27.0461444142,-18.4323678474,13.1615408719,-0.0051811989000000004,1.2000667575,15.9353773842,14.7370889114,2163.81133891,1237.86365171,1084.10661584,703.450120738,859.399731491,534.4393335240001,651.19291357,295.151217232,372.194684026,287.790231863,199.711428063,classic pop and rock
TRWHAHN128F931B5ED,48.3863092369,38.3003895582,48.4450026774,0.4769625167,-61.9548273092,-0.7484257028,-13.323235609100001,-6.6693641232,20.143665328,3.4518005355000003,0.8970589023000001,17.9096666667,36.3536405777,1515.18490941,998.5219738630001,730.651756813,659.293403289,440.812205184,307.05443161200003,292.19853705099996,249.388684991,231.213954146,141.396828248,192.136976319,classic pop and rock
TRLAAMS128F931E76B,28.9433758581,-121.894780892,-58.4496155606,1.4911916476,-6.5691281465,-16.9814010297,-10.6929273455,8.913543478300001,10.909680778,5.356444508,-1.817590389,-2.0294016018,19.276513121300002,1274.42216085,3353.06570559,753.021440521,2785.84353972,977.386764953,1005.02483619,280.08758450000005,1131.58892284,265.658209993,218.220713476,563.806411811,dance and electronica
TRKSRXY128F93147B2,46.450086815,22.4858990776,34.9105648399,3.7300765057,10.273505697200001,-6.8331964189,-14.3428529571,7.8888741183,-5.1629251221,3.6559365166,0.5908882257,4.8484096582,13.518798405899998,1966.57143756,1996.09341145,767.791406786,583.1345252159999,588.193902484,431.20763875,258.168722387,180.565161055,187.81860941099998,171.248799521,168.364334173,jazz and blues
TRCNEJE12903CD3A61,40.1510178571,-115.594977041,87.2400841837,-0.2977372449,-40.4931377551,-6.8988852041,-41.8853520408,-9.6250153061,25.842790816300003,1.8878775509999999,6.9055867347,11.481005102000001,29.0433224971,4325.18285751,2889.31833968,1359.51479595,1625.9733113,415.467203964,559.790386595,376.28117830599996,1099.85246851,267.83763770400003,202.63407914,292.347628347,classic pop and rock
TRFMOYN128F930C4C8,44.5055570552,66.3512171779,27.3400588957,5.2722122699,-1.6833361963,-1.5086993865,17.2941717791,7.2110883436,-6.1622871166,-0.182008589,-2.4890134969,0.7674380368000001,15.699647365799999,1163.86106684,2124.31422475,1551.06314619,688.466894115,838.34358447,513.3839974040001,380.383235055,282.154360916,258.603822232,269.049980622,215.562285272,classic pop and rock
TRDWIXP128F42886C1,40.0777809111,-5.3624425163,-70.0838286334,-7.660154013,20.1080520607,-0.7020932755,-28.296433839499997,-14.6397483731,-8.2712863341,-7.9962255964999995,1.2163774404,15.827032538,56.1949085659,4171.75014941,2791.75897125,4995.36375214,1304.00922461,2220.59200493,865.998604771,1290.36240685,495.76141711099996,659.408645966,760.285472218,390.026902726,soul and reggae
TRGRUKE12903D0057E,36.5120391808,-71.2407284061,6.4959821906,-12.4008708816,4.4705734639,-28.1529839715,-7.8485280499000005,-2.5139492431,-12.286383793399999,-2.9888281388999998,2.0881157613999997,-13.2703268032,146.79624083,4383.18838517,1602.89615448,510.17901431900003,1381.56757214,379.736347519,390.58601455900003,274.416278468,714.059668137,153.527114481,109.00749698899999,335.26854820200003,jazz and blues
TRQWKQS128F93119D5,42.7023262074,43.3200277118,52.1994853523,13.9338155186,-18.8483182898,-0.0301084719,24.4876745843,13.0199517023,-14.448089469500001,-5.6354908947,-1.8725114806,0.6213452098,29.2623893552,1830.76919168,2742.14896844,1135.19490867,1064.11061281,856.596305649,752.797879436,314.448923946,334.167168485,266.017555251,262.670335911,364.112590109,soul and reggae
TRWXXJC12903CDD8B3,36.6139115479,-102.644909091,4.1456314496,-7.6627911548,16.905906633900003,-0.9935380835,-25.0477714988,-6.572162162200001,-0.46153808350000003,-8.7067321867,1.0787125306999998,1.7347149877,80.283511029,5528.42046117,2243.08503796,1811.34945911,893.536873416,1070.46075385,739.144472859,530.686798116,421.606257104,476.71885712,357.568032819,291.315117983,folk
TREICIT128F9359DA8,42.7544886128,69.241884058,17.3736770186,7.9911635611,20.808563147,3.4036915114,3.7555465838999997,19.876190476199998,-5.185873706000001,14.4578799172,-1.8649233955000002,-0.8436915114,33.3135473886,1322.51164794,4494.99066259,1574.2206245999998,538.195930031,1371.51466009,945.4769862769999,392.711935868,399.997422052,286.977246917,337.255628862,284.467557298,classic pop and rock
TRKQBBV128F4288447,41.4172134956,28.0356006637,-1.797630531,-1.2676515487,-5.4924280974,-7.8034170354,5.7155597345,-5.763286504400001,1.3132278761,1.1745210177,-1.447170354,2.578425885,52.539720386899994,1933.8781225000002,1931.61480166,1146.81711234,679.675380397,776.126233208,442.836488974,502.229612835,282.726904455,334.455543429,239.49762302599999,222.41636120200002,classic pop and rock
TRYXINT128F4293A56,53.8735203074,78.4599945115,16.4834610318,-7.6501174534,-26.687630076799998,-28.1581866081,-8.4536136114,-1.6731624588,15.051231613599999,6.9728155873,2.5594950603999997,5.447743139400001,4.8861304318,241.72909214599997,281.095752841,326.254410328,333.878745219,263.352972268,211.429548566,111.360200022,115.259389124,94.12431188040001,93.0465415079,69.5930636618,metal
TRVLFPR128F42833BC,40.5967919217,-6.9708237454,-10.4776181151,8.9140538556,-18.0371113831,-11.2776536108,10.9798812729,-14.447962056300002,3.5164798042000003,5.1439204406,5.7561444308,11.001577723399999,26.5453402039,1800.74911925,3021.27528598,1445.34716491,757.375852106,923.4575903389999,590.553654837,766.07294833,367.54451326300006,441.021114871,355.42232749,445.275848077,folk
TRFVDEI128F424C66A,44.6350785083,63.4480549558,37.2373621197,21.8270716389,-7.4107095191,12.8609617272,-18.641183513199998,-6.6927634936,8.1339332679,9.809576055,-0.31785083420000004,8.9008174681,33.6562788417,1367.51135226,1974.00349803,1716.4664366999998,1423.50149114,1392.50763715,953.765430852,503.601722877,406.47288550300004,442.03826836800005,398.441151159,338.694964834,classic pop and rock
TRTXPPZ12903CEF91F,50.7300877769,21.3529064807,50.4304019688,6.1210049221,0.22190484,-10.1378728466,4.1059220673,-3.8030844955000003,9.1342567678,6.0712461034,-1.6686611977,-5.9382813782,3.3120250235000004,580.572060592,529.3776722059999,646.2952587780001,289.108992158,300.303392928,341.82511717299997,163.562185757,257.838782055,169.047598586,116.696535184,310.428442752,folk
TRLIJYX128F145FBFF,47.4608105939,65.9077335474,16.0753852327,40.3739414125,-15.053549759200001,7.9918659711,1.1960617978,-4.0728603531,5.596834671,12.8228547352,1.3837455859,4.3520722311,49.9409975709,2423.98441571,2274.2045948000005,3059.43375403,1082.48299747,1907.71732797,967.404711994,781.622128391,502.079595026,462.850932204,643.9244964769999,241.685534122,soul and reggae
TRBQMVH128F92DD886,48.9011286713,-5.3983804196,-2.6233958042,-12.0552923077,-20.1234153846,-6.8182881119,-16.3560601399,1.0496895105,3.8151468532,-1.2761818182,-0.4330559441,-1.2424055943999999,10.8325321233,1577.20667167,1326.33594585,910.177800313,618.853265009,643.2838501719999,466.70897249,521.768536164,271.834855482,283.107585357,239.949878372,260.444912705,pop
TROPDPK128F9331C73,46.9012877095,38.1124050279,9.6180698324,-1.0738379888,-11.043195530699998,5.7230586591999995,24.3305530726,5.7768072626,-22.9862541899,5.3478324022,-9.442273743,0.3402932961,12.218417668599999,950.094865163,1533.08672771,1626.86367304,1275.14928097,1123.50494496,605.079473409,400.12775773699997,613.606437988,410.598503424,270.231316925,193.55099215099997,soul and reggae
TRIWJHW128E07856C6,42.6117994071,66.4804970356,7.654201581,-9.4697737154,37.6140948617,-19.6293379447,0.7477964427,1.5527173912999999,-0.3387588933,4.2728181818,-0.32347924899999997,1.6911077075,16.875005306600002,725.78297922,1132.61221553,672.0187072819999,426.383783068,518.3011100809999,336.03521813599997,370.284272879,243.90832851099998,256.102319787,121.563647532,150.616563875,classic pop and rock
TROQHRP128F4256B86,44.4888604651,-9.2513488372,46.5315581395,-13.4914418605,-23.6550930233,-19.0597209302,-5.5696511628,-7.7836046512,8.8806511628,2.5547441861,1.9074418605,9.118767441900001,67.7561689108,5876.41396883,1038.3480216,1628.16993108,552.232314224,612.5804755969999,324.34956827400003,811.212153309,303.545475436,314.408804655,280.272955735,149.28596776,punk
TRSUGEB128F1469C2C,40.7025321361,-7.9155028355,21.212731569,4.6112268431,4.650568052900001,-4.7779650284,-3.4099706994,-3.8370519849,-2.6625699433000003,0.19270132329999998,1.0211427221,5.100047259,55.369790097700005,2864.6961079999996,3257.60105133,2713.11144403,1520.61127489,1156.95361081,718.10763069,529.88779187,604.63941303,379.570818729,388.700373722,346.58807944800003,classic pop and rock
TRXEVCT128E0781DC8,49.2183941368,55.3758957655,-15.107228013,13.2317741585,17.2654288817,-3.4456232356,4.5614636265,9.8620304017,6.726199782799999,12.077407166099999,-0.933257329,-3.033039088,12.0504321845,1363.08066629,1672.92758069,1293.59103344,1262.19805421,1369.43601082,669.146191862,439.17774200300005,386.84819138,287.813669203,428.006851924,296.59862147900003,punk
TRBYCCR128F92E85A9,45.387710643,18.4009545455,31.1367006652,-1.364368071,-1.6166419069,-2.6920521064,-11.406068736099998,-4.0821430155,-2.4382128603,-4.4371008869,2.1036995565,0.3036640798,18.9855825737,1384.15849722,979.957787627,875.895999208,542.82750507,641.9171283019999,309.64550092,376.050526586,261.157927853,294.38504677099996,197.659762906,245.79342106299998,classic pop and rock
TRROOAK128F426015D,40.226943038,29.7422753165,29.3427151899,10.60667827,26.5924483122,-7.4200348101,-6.7245232068,-7.775630801699999,-3.1128607594999997,-0.4926297468,2.6322563291,4.2783702532,45.0340217752,1394.77126313,2308.9748453,1226.8758543,688.5488158060001,862.664840877,747.387548638,436.348870959,309.37128929700003,257.888476807,213.73191036400002,356.212650429,soul and reggae
TRWBOPL128F42628E7,46.144988764,25.2772457865,19.3236095506,-2.7024297753,-6.972502809,-6.7819719101,-5.0112205056,-4.9031727528,4.2681067416000005,-3.4018511236,0.9067921348000001,9.9242247191,15.6908124016,1001.69563904,1101.32709904,1127.71084886,804.3081543339999,732.3199098619999,439.60035105699995,377.760389165,238.691044705,274.139344736,212.792489322,180.697433458,folk
TRBFSCL12903CE388C,50.7804181727,69.7974006024,21.3711034137,40.3033795181,-1.121121988,7.4291440763,1.5188915663,6.0389513051999995,-3.710996988,15.6390466867,-0.1790361446,9.6161797189,17.9222075204,3690.41283833,2700.72083433,2991.48863141,1367.80723627,1688.19052962,699.8347065510001,1087.76738806,353.59689070300004,724.9697118260001,849.1326664119999,238.08774622,dance and electronica
TRAKDEP128F4284C28,42.6667768187,-6.5630345253,13.292027127,-1.7891454994,16.2893008631,-12.8814401973,9.4291750925,-5.978753390900001,-10.2955536375,-6.092674476,-2.5986239211,-2.2346300863,22.8730172042,2388.96830496,1211.3330093,840.943133848,599.154015251,565.9269674669999,411.501348324,405.080173185,301.703578107,269.497001287,157.040577335,216.883899407,folk
TRMYIOU128F92EDA6D,47.8745419847,1.7608142494,14.2598498728,-11.1548956743,10.6463206107,-23.965379134899997,-3.7052519083999997,-2.7502722646,17.8228905852,2.6596513995,0.7815216285,9.8777760814,13.448525149000002,1106.2593053,857.951848871,1006.66894223,667.583836849,365.43764956900003,632.904176041,303.663938671,296.42159998,191.33939318900002,152.026693064,331.560053075,dance and electronica
TRRNASC128F9314FD5,41.37493071,17.2751958939,-46.7474995723,23.9388186484,-13.3767476476,-13.4823276305,18.485070145399998,-5.5924627887,14.4049093242,8.4251197605,8.151001710900001,2.1953224979,27.2978574623,2062.30590879,3248.73498412,1509.5769836,1649.31720413,1404.09584275,1052.62201492,483.16357476400003,1441.17947088,391.683562004,314.705360293,386.018995175,soul and reggae
TRYVANA128F4251165,43.0685,9.0817846608,15.0675929204,-8.9459911504,-9.1681755162,-8.9662522124,9.169219764,4.649039823,-3.3134734513,-1.722380531,-3.9063539823,-4.4186268437,45.21181815560001,2735.91241249,1248.13067127,1068.98739432,706.5727065780001,548.5504032680001,615.569667868,594.556316271,294.330207276,366.52142399699994,216.065265049,353.94652157900003,classic pop and rock
TRRKEQA12903CC571C,46.7166480655,13.0076815476,20.3760275298,59.0378497024,-1.7241875,14.6542127976,10.738046875,0.0635200893,5.7992879464,7.2007715774,4.3792485119,1.7680528274,19.8491989007,1547.74584946,2658.61395705,2777.13466269,764.383998323,1246.38868651,727.551474097,396.29756062,365.150757278,397.525217801,355.80572360800005,217.936960373,hip-hop
TRRSJLB128EF34520C,44.3499439655,18.3663857759,18.8371961207,-6.3265193966,-9.8244978448,-22.768407327600002,-12.0791034483,-8.899631465499999,8.8208545259,2.4192737069,1.5342015086,1.8984202586,19.3085459279,1299.2076562,1459.42240785,815.3415745,707.0410942369999,605.06430075,674.116922209,372.20759723099997,324.02739179900004,204.991037397,177.863822068,371.540412278,classic pop and rock
TRBZJMA128F1495BD8,33.5572786458,-5.6500768229,-4.8943229167,45.4295846354,-1.4219244791999999,-0.34252994789999996,8.7061184896,14.9810247396,10.8393268229,14.894527343699998,9.586158854199999,11.780246093699999,59.7658257375,5751.99665137,5107.87397361,3283.44839706,1900.27110827,3042.808689,885.536052883,887.150106173,625.563996496,506.63367662900004,660.901919016,579.558199738,soul and reggae
TRJKMQE128F4273BFC,31.3607260274,-139.082430425,26.7313943764,14.7450620043,61.0815803893,-10.3883129056,-44.9311405912,-1.3895479452000001,5.917109589,-2.1468255227,10.6313597693,-0.22461788030000002,16.7991033727,1012.65849183,1465.87583246,988.211297715,887.418542845,740.646280394,694.331600539,324.562710487,425.155076895,194.500739491,208.138997145,362.830908739,folk
TRQJPCP12903CBE0E0,45.1722122449,-31.2323306122,30.4265755102,3.5460959184,-32.6217428571,8.5934122449,-11.114593877599999,-5.2580714286,13.2783102041,-2.7779183674000003,-2.5669265306,-6.204179591799999,35.4294663427,3562.93773636,2411.4619604000004,1307.40666187,978.108564595,1019.9306864,534.168484086,628.8160407930001,338.677103908,449.56940402199996,261.228497754,258.110217004,classic pop and rock
TRUWUJR128F14A3971,48.1294090247,4.2529898108,11.1056754003,-10.1463129549,13.3312125182,-12.7514949054,-0.918510917,-4.2642561863,-2.6789825328,-2.7253202329,-4.3079010189,-5.1953464338,30.4544625969,1805.8915249000001,946.0035391389999,752.964851001,563.127121617,583.6887227999999,556.712476631,520.257524458,230.518070422,356.251893732,201.554109245,336.606018905,folk
TRVVTXN128F92FE878,36.1499663866,-26.4226092437,-25.3657689076,6.5966638656,-16.189485294100002,-18.889909663900003,11.019266806700001,7.9584117647,13.2663760504,6.4372836135,-1.4337184874000002,6.1953802521000005,48.668103066099995,11525.977201799999,3349.11901914,3144.69732863,2193.54340851,1574.08571332,675.245908334,802.749507696,342.05352013,320.899456745,1075.03990574,172.34832310099998,soul and reggae
TRXKFFF128F92EB860,43.943419802,51.1162792079,6.6782168317,-0.3635504951,-3.6246455446,-20.2543049505,22.3292653465,2.6206950495,-0.8424504951,7.2340316832000005,2.4356831683,1.7067524753,20.832216002,595.92272512,1323.47161052,751.2907835760001,483.956848977,529.2386660559999,437.379472244,215.45204391299998,184.26414949099998,156.207682165,208.695220216,184.29310574099998,classic pop and rock
TRPHZQB128F428D706,38.843957606,-82.2270124688,5.0327581047,-3.9171496259,-3.9896932668000002,-9.5545087282,-14.0074289277,-15.4721670823,-0.0114638404,-5.5265935162,2.7418004988,-3.0900473816000003,13.004865043099999,1851.90663736,1132.39674952,1498.05616242,1055.76590448,614.251194514,476.166040569,691.614850618,568.549560648,394.854754785,213.421676394,245.766391043,classic pop and rock
TRGSPDH12903CC147F,35.6688369099,-77.3249527897,11.9662553648,-0.7095622318,12.0048948498,-12.657549356199999,-10.4036244635,-7.2155493562,8.5263562232,-2.5958626609,2.7127618025999998,5.847364806900001,22.8978098661,3004.35006265,1911.79863993,1644.06119231,922.212806635,666.262479205,606.114016986,563.11641102,348.035391294,362.565956629,223.126588495,195.72691569999998,jazz and blues
TRAVPOV128F429EC1B,45.2497671894,6.9967418577,10.701708082,11.116172497,25.5159240048,-2.086548854,11.7633558504,-2.3476200241,18.1208431846,4.9683642943,-6.8197177322,-2.059026538,34.2417133101,4587.36082051,3274.23028371,4986.43585241,1763.84030216,1706.27623446,1243.35686806,726.446962322,736.6479784139999,548.981715742,510.51115335800006,496.31387203099996,soul and reggae
TRVVTRV128F147BD25,46.2987780269,23.8125067265,-8.7832914798,-4.9528452915,-9.0848026906,2.1619349776,-4.023764573999999,0.5106345291,12.924867713,1.1669506726999999,-4.1357443946,-3.7493744395,85.54458529829999,2413.90158068,3637.49557257,2902.98455372,1033.55547745,1229.97772296,900.201230978,567.818834568,391.723542769,487.280100975,386.08271935199997,314.207770902,folk
TRZKYRD128F14A2CC4,30.7985630699,-218.524117781,48.0241276596,7.8952887538,49.010866261400004,-26.565164893600002,0.5243677811999999,12.581677051700002,-13.2424217325,-1.1654559271,3.8552477204000004,-19.9938579027,42.9260000363,1207.00879482,2039.20486153,804.1703493939999,3031.43286016,473.8309871,771.6405998539999,285.174365556,878.4473358639999,160.929059251,114.76774263,514.284235751,classical
